,0
2142,6.0
2143,6.0
2144,5.0
2145,5.0
2146,7.0
2147,5.0
2148,6.0
2149,5.0
2150,7.0
2151,6.0
2152,7.0
2153,5.0
2154,6.0
2155,5.0
2156,5.0
2157,5.0
2158,6.0
2159,5.0
2160,6.0
2161,6.0
2162,4.0
2163,6.0
2164,6.0
2165,6.0
2166,6.0
2167,6.0
2168,7.0
2169,6.0
2170,5.0
2171,5.0
2172,6.0
2173,6.0
2174,6.0
2175,8.0
2176,7.0
2177,5.0
2178,6.0
2179,5.0
2180,6.0
2181,5.0
2182,5.0
2183,6.0
2184,5.0
2185,6.0
2186,5.0
2187,6.0
2188,5.0
2189,6.0
2190,6.0
2191,5.0
2192,5.0
2193,7.0
2194,5.0
2195,6.0
2196,5.0
2197,6.0
2198,5.0
2199,5.0
2200,7.0
2201,5.0
2202,5.0
2203,7.0
2204,6.0
2205,6.0
2206,5.0
2207,5.0
2208,6.0
2209,5.0
2210,8.0
2211,4.0
2212,5.0
2213,5.0
2214,7.0
2215,5.0
2216,5.0
2217,5.0
2218,6.0
2219,5.0
2220,5.0
2221,7.0
2222,6.0
2223,7.0
2224,6.0
2225,6.0
2226,8.0
2227,5.0
2228,6.0
2229,5.0
2230,5.0
2231,7.0
2232,5.0
2233,5.0
2234,6.0
2235,6.0
2236,4.0
2237,7.0
2238,5.0
2239,7.0
2240,8.0
2241,6.0
2242,5.0
2243,6.0
2244,6.0
2245,6.0
2246,7.0
2247,7.0
2248,6.0
2249,7.0
2250,5.0
2251,7.0
2252,7.0
2253,6.0
2254,6.0
2255,6.0
2256,6.0
2257,6.0
2258,6.0
2259,5.0
2260,5.0
2261,6.0
2262,5.0
2263,5.0
2264,7.0
2265,6.0
2266,5.0
2267,6.0
2268,6.0
2269,5.0
2270,6.0
2271,6.0
2272,6.0
2273,6.0
2274,5.0
2275,6.0
2276,6.0
2277,5.0
2278,6.0
2279,6.0
2280,6.0
2281,7.0
2282,5.0
2283,6.0
2284,6.0
2285,5.0
2286,5.0
2287,5.0
2288,5.0
2289,6.0
2290,6.0
2291,5.0
2292,7.0
2293,4.0
2294,6.0
2295,5.0
2296,6.0
2297,7.0
2298,6.0
2299,7.0
2300,5.0
2301,5.0
2302,5.0
2303,5.0
2304,6.0
2305,5.0
2306,5.0
2307,6.0
2308,7.0
2309,6.0
2310,7.0
2311,6.0
2312,5.0
2313,6.0
2314,5.0
2315,7.0
2316,6.0
2317,5.0
2318,7.0
2319,5.0
2320,7.0
2321,5.0
2322,6.0
2323,5.0
2324,6.0
2325,7.0
2326,5.0
2327,6.0
2328,5.0
2329,8.0
2330,7.0
2331,6.0
2332,5.0
2333,7.0
2334,6.0
2335,6.0
2336,5.0
2337,6.0
2338,7.0
2339,6.0
2340,5.0
2341,5.0
2342,5.0
2343,5.0
2344,6.0
2345,5.0
2346,5.0
2347,6.0
2348,5.0
2349,7.0
2350,5.0
2351,7.0
2352,6.0
2353,4.0
2354,5.0
2355,6.0
2356,7.0
2357,4.0
2358,6.0
2359,6.0
2360,8.0
2361,5.0
2362,6.0
2363,8.0
2364,6.0
2365,6.0
2366,7.0
2367,6.0
2368,5.0
2369,5.0
2370,6.0
2371,5.0
2372,6.0
2373,5.0
2374,6.0
2375,5.0
2376,7.0
2377,6.0
2378,6.0
2379,5.0
2380,6.0
2381,6.0
2382,7.0
2383,6.0
2384,7.0
2385,6.0
2386,5.0
2387,5.0
2388,5.0
2389,6.0
2390,5.0
2391,3.0
2392,7.0
2393,5.0
2394,6.0
2395,7.0
2396,6.0
2397,5.0
2398,6.0
2399,4.0
2400,7.0
2401,6.0
2402,8.0
2403,6.0
2404,6.0
2405,7.0
2406,5.0
2407,7.0
2408,5.0
2409,6.0
2410,5.0
2411,7.0
2412,8.0
2413,4.0
2414,5.0
2415,6.0
2416,6.0
2417,6.0
2418,5.0
2419,6.0
2420,5.0
2421,7.0
2422,7.0
2423,6.0
2424,6.0
2425,7.0
2426,6.0
2427,6.0
2428,4.0
2429,6.0
2430,7.0
2431,6.0
2432,6.0
2433,7.0
2434,4.0
2435,5.0
2436,7.0
2437,6.0
2438,6.0
2439,5.0
2440,6.0
2441,5.0
2442,4.0
2443,7.0
2444,6.0
2445,5.0
2446,6.0
2447,6.0
2448,8.0
2449,6.0
2450,5.0
2451,5.0
2452,6.0
2453,6.0
2454,6.0
2455,5.0
2456,6.0
2457,7.0
2458,5.0
2459,6.0
2460,4.0
2461,6.0
2462,7.0
2463,5.0
2464,5.0
2465,6.0
2466,6.0
2467,5.0
2468,6.0
2469,6.0
2470,6.0
2471,6.0
2472,4.0
2473,5.0
2474,5.0
2475,7.0
2476,6.0
2477,4.0
2478,5.0
2479,5.0
2480,5.0
2481,6.0
2482,6.0
2483,6.0
2484,9.0
2485,5.0
2486,6.0
2487,5.0
2488,5.0
2489,6.0
2490,5.0
2491,7.0
2492,7.0
2493,6.0
2494,7.0
2495,5.0
2496,7.0
2497,6.0
2498,6.0
2499,5.0
2500,6.0
2501,6.0
2502,5.0
2503,6.0
2504,4.0
2505,5.0
2506,6.0
2507,5.0
2508,6.0
2509,7.0
2510,6.0
2511,5.0
2512,6.0
2513,6.0
2514,6.0
2515,6.0
2516,5.0
2517,6.0
2518,5.0
2519,7.0
2520,5.0
2521,7.0
2522,5.0
2523,6.0
2524,5.0
2525,6.0
2526,5.0
2527,5.0
2528,5.0
2529,5.0
2530,7.0
2531,6.0
2532,7.0
2533,5.0
2534,6.0
2535,6.0
2536,6.0
2537,5.0
2538,6.0
2539,6.0
2540,5.0
2541,4.0
2542,6.0
2543,5.0
2544,5.0
2545,6.0
2546,6.0
2547,6.0
2548,7.0
2549,5.0
2550,5.0
2551,6.0
2552,7.0
2553,6.0
2554,8.0
2555,5.0
2556,6.0
2557,5.0
2558,5.0
2559,7.0
2560,5.0
2561,7.0
2562,7.0
2563,6.0
2564,6.0
2565,5.0
2566,7.0
2567,7.0
2568,7.0
2569,7.0
2570,7.0
2571,8.0
2572,6.0
2573,6.0
2574,5.0
2575,7.0
2576,5.0
2577,5.0
2578,7.0
2579,7.0
2580,9.0
2581,6.0
2582,5.0
2583,5.0
2584,7.0
2585,5.0
2586,6.0
2587,7.0
2588,5.0
2589,8.0
2590,6.0
2591,5.0
2592,6.0
2593,4.0
2594,5.0
2595,8.0
2596,6.0
2597,5.0
2598,6.0
2599,6.0
2600,7.0
2601,6.0
2602,7.0
2603,6.0
2604,5.0
2605,5.0
2606,5.0
2607,5.0
2608,6.0
2609,7.0
2610,5.0
2611,5.0
2612,5.0
2613,4.0
2614,6.0
2615,7.0
2616,6.0
2617,8.0
2618,5.0
2619,6.0
2620,5.0
2621,5.0
2622,5.0
2623,6.0
2624,4.0
2625,5.0
2626,6.0
2627,5.0
2628,7.0
2629,6.0
2630,5.0
2631,7.0
2632,7.0
2633,8.0
2634,8.0
2635,5.0
2636,5.0
2637,5.0
2638,5.0
2639,5.0
2640,6.0
2641,6.0
2642,5.0
2643,5.0
2644,6.0
2645,6.0
2646,6.0
2647,6.0
2648,5.0
2649,7.0
2650,4.0
2651,5.0
2652,6.0
2653,6.0
2654,7.0
2655,3.0
2656,5.0
2657,7.0
2658,6.0
2659,7.0
2660,6.0
2661,6.0
2662,6.0
2663,7.0
2664,7.0
2665,7.0
2666,5.0
2667,6.0
2668,6.0
2669,6.0
2670,6.0
2671,4.0
2672,5.0
2673,6.0
2674,6.0
2675,5.0
2676,7.0
2677,5.0
2678,5.0
2679,5.0
2680,6.0
2681,7.0
2682,7.0
2683,6.0
2684,6.0
2685,7.0
2686,8.0
2687,6.0
2688,6.0
2689,5.0
2690,6.0
2691,5.0
2692,5.0
2693,6.0
2694,7.0
2695,6.0
2696,5.0
2697,5.0
2698,6.0
2699,6.0
2700,7.0
2701,6.0
2702,6.0
2703,6.0
2704,6.0
2705,6.0
2706,6.0
2707,5.0
2708,7.0
2709,5.0
2710,5.0
2711,6.0
2712,6.0
2713,7.0
2714,5.0
2715,6.0
2716,7.0
2717,8.0
2718,7.0
2719,6.0
2720,6.0
2721,6.0
2722,5.0
2723,7.0
2724,6.0
2725,5.0
2726,6.0
2727,6.0
2728,6.0
2729,7.0
2730,6.0
2731,6.0
2732,6.0
2733,6.0
2734,6.0
2735,5.0
2736,5.0
2737,3.0
2738,6.0
2739,4.0
2740,7.0
2741,6.0
2742,6.0
2743,7.0
2744,6.0
2745,6.0
2746,5.0
2747,5.0
2748,6.0
2749,8.0
2750,4.0
2751,5.0
2752,6.0
2753,4.0
2754,7.0
2755,5.0
2756,5.0
2757,6.0
2758,4.0
2759,7.0
2760,7.0
2761,6.0
2762,6.0
2763,5.0
2764,6.0
2765,6.0
2766,7.0
2767,8.0
2768,6.0
2769,6.0
2770,6.0
2771,5.0
2772,6.0
2773,8.0
2774,6.0
2775,8.0
2776,6.0
2777,7.0
2778,6.0
2779,5.0
2780,4.0
2781,7.0
2782,7.0
2783,7.0
2784,5.0
2785,5.0
2786,7.0
2787,6.0
2788,6.0
2789,6.0
2790,5.0
2791,7.0
2792,7.0
2793,5.0
2794,7.0
2795,6.0
2796,7.0
2797,7.0
2798,5.0
2799,6.0
2800,6.0
2801,6.0
2802,6.0
2803,6.0
2804,6.0
2805,6.0
2806,5.0
2807,5.0
2808,5.0
2809,7.0
2810,7.0
2811,5.0
2812,5.0
2813,5.0
2814,6.0
2815,7.0
2816,7.0
2817,5.0
2818,6.0
2819,7.0
2820,5.0
2821,8.0
2822,6.0
2823,5.0
2824,6.0
2825,6.0
2826,6.0
2827,7.0
2828,7.0
2829,7.0
2830,7.0
2831,5.0
2832,4.0
2833,6.0
2834,5.0
2835,6.0
2836,6.0
2837,6.0
2838,8.0
2839,5.0
2840,5.0
2841,7.0
2842,5.0
2843,7.0
2844,5.0
2845,5.0
2846,5.0
2847,7.0
2848,6.0
2849,5.0
2850,7.0
2851,5.0
2852,5.0
2853,7.0
2854,6.0
2855,5.0
2856,6.0
2857,5.0
2858,6.0
2859,5.0
2860,4.0
2861,6.0
2862,6.0
2863,6.0
2864,5.0
2865,6.0
2866,4.0
2867,7.0
2868,6.0
2869,6.0
2870,6.0
2871,6.0
2872,7.0
2873,5.0
2874,5.0
2875,5.0
2876,5.0
2877,6.0
2878,5.0
2879,5.0
2880,5.0
2881,5.0
2882,5.0
2883,5.0
2884,6.0
2885,6.0
2886,6.0
2887,6.0
2888,7.0
2889,5.0
2890,5.0
2891,6.0
2892,5.0
2893,6.0
2894,6.0
2895,6.0
2896,6.0
2897,6.0
2898,7.0
2899,6.0
2900,5.0
2901,5.0
2902,5.0
2903,6.0
2904,7.0
2905,5.0
2906,5.0
2907,6.0
2908,7.0
2909,8.0
2910,6.0
2911,5.0
2912,6.0
2913,6.0
2914,5.0
2915,5.0
2916,5.0
2917,6.0
2918,5.0
2919,5.0
2920,6.0
2921,6.0
2922,6.0
2923,5.0
2924,5.0
2925,6.0
2926,6.0
2927,5.0
2928,7.0
2929,5.0
2930,7.0
2931,7.0
2932,4.0
2933,5.0
2934,5.0
2935,7.0
2936,6.0
2937,6.0
2938,6.0
2939,6.0
2940,6.0
2941,6.0
2942,6.0
2943,5.0
2944,7.0
2945,5.0
2946,6.0
2947,6.0
2948,7.0
2949,7.0
2950,5.0
2951,7.0
2952,7.0
2953,6.0
2954,7.0
2955,5.0
2956,5.0
2957,5.0
2958,7.0
2959,6.0
2960,5.0
2961,6.0
2962,7.0
2963,6.0
2964,6.0
2965,7.0
2966,5.0
2967,5.0
2968,6.0
2969,6.0
2970,5.0
2971,5.0
2972,5.0
2973,5.0
2974,6.0
2975,6.0
2976,5.0
2977,6.0
2978,6.0
2979,6.0
2980,5.0
2981,6.0
2982,6.0
2983,6.0
2984,6.0
2985,6.0
2986,5.0
2987,6.0
2988,5.0
2989,5.0
2990,6.0
2991,6.0
2992,4.0
2993,3.0
2994,6.0
2995,7.0
2996,6.0
2997,8.0
2998,6.0
2999,6.0
3000,7.0
3001,4.0
3002,5.0
3003,5.0
3004,7.0
3005,6.0
3006,8.0
3007,6.0
3008,5.0
3009,6.0
3010,7.0
3011,6.0
3012,6.0
3013,5.0
3014,5.0
3015,6.0
3016,6.0
3017,5.0
3018,5.0
3019,6.0
3020,8.0
3021,5.0
3022,5.0
3023,5.0
3024,6.0
3025,5.0
3026,5.0
3027,5.0
3028,7.0
3029,5.0
3030,5.0
3031,5.0
3032,5.0
3033,7.0
3034,5.0
3035,7.0
3036,5.0
3037,5.0
3038,6.0
3039,6.0
3040,5.0
3041,6.0
3042,5.0
3043,5.0
3044,7.0
3045,5.0
3046,6.0
3047,6.0
3048,7.0
3049,6.0
3050,7.0
3051,7.0
3052,7.0
3053,5.0
3054,6.0
3055,7.0
3056,4.0
3057,6.0
3058,6.0
3059,6.0
3060,6.0
3061,5.0
3062,7.0
3063,5.0
3064,6.0
3065,7.0
3066,5.0
3067,6.0
3068,7.0
3069,7.0
3070,5.0
3071,6.0
3072,5.0
3073,6.0
3074,6.0
3075,6.0
3076,6.0
3077,6.0
3078,6.0
3079,7.0
3080,6.0
3081,6.0
3082,7.0
3083,6.0
3084,7.0
3085,5.0
3086,5.0
3087,8.0
3088,7.0
3089,4.0
3090,5.0
3091,5.0
3092,6.0
3093,6.0
3094,5.0
3095,6.0
3096,5.0
3097,6.0
3098,6.0
3099,7.0
3100,6.0
3101,6.0
3102,5.0
3103,5.0
3104,6.0
3105,6.0
3106,6.0
3107,5.0
3108,7.0
3109,5.0
3110,6.0
3111,6.0
3112,6.0
3113,7.0
3114,5.0
3115,7.0
3116,5.0
3117,8.0
3118,5.0
3119,7.0
3120,6.0
3121,6.0
3122,6.0
3123,6.0
3124,6.0
3125,5.0
3126,6.0
3127,4.0
3128,7.0
3129,6.0
3130,5.0
3131,6.0
3132,5.0
3133,5.0
3134,6.0
3135,5.0
3136,4.0
3137,6.0
3138,4.0
3139,6.0
3140,5.0
3141,6.0
3142,6.0
3143,6.0
3144,7.0
3145,6.0
3146,5.0
3147,6.0
3148,6.0
3149,5.0
3150,4.0
3151,6.0
3152,6.0
3153,6.0
3154,7.0
3155,5.0
3156,6.0
3157,5.0
3158,5.0
3159,6.0
3160,4.0
3161,7.0
3162,6.0
3163,6.0
3164,6.0
3165,7.0
3166,6.0
3167,5.0
3168,6.0
3169,6.0
3170,5.0
3171,6.0
3172,6.0
3173,7.0
3174,7.0
3175,5.0
3176,6.0
3177,6.0
3178,6.0
3179,5.0
3180,6.0
3181,6.0
3182,5.0
3183,7.0
3184,5.0
3185,5.0
3186,7.0
3187,6.0
3188,5.0
3189,3.0
3190,7.0
3191,4.0
3192,7.0
3193,5.0
3194,7.0
3195,7.0
3196,5.0
3197,4.0
3198,5.0
3199,5.0
3200,5.0
3201,5.0
3202,6.0
3203,5.0
3204,5.0
3205,8.0
3206,5.0
3207,7.0
3208,5.0
3209,5.0
3210,6.0
3211,6.0
3212,6.0
3213,6.0
3214,4.0
3215,6.0
3216,6.0
3217,5.0
3218,7.0
3219,8.0
3220,5.0
3221,5.0
3222,6.0
3223,6.0
3224,5.0
3225,6.0
3226,5.0
3227,6.0
3228,5.0
3229,6.0
3230,7.0
3231,6.0
3232,4.0
3233,6.0
3234,6.0
3235,5.0
3236,6.0
3237,6.0
3238,3.0
3239,5.0
3240,4.0
3241,5.0
3242,5.0
3243,6.0
3244,5.0
3245,5.0
3246,6.0
3247,6.0
3248,6.0
3249,7.0
3250,6.0
3251,5.0
3252,5.0
3253,4.0
3254,5.0
3255,5.0
3256,5.0
3257,6.0
3258,4.0
3259,5.0
3260,6.0
3261,6.0
3262,7.0
3263,6.0
3264,3.0
3265,6.0
3266,5.0
3267,6.0
3268,6.0
3269,7.0
3270,7.0
3271,6.0
3272,5.0
3273,6.0
3274,5.0
3275,7.0
3276,6.0
3277,6.0
3278,7.0
3279,5.0
3280,6.0
3281,6.0
3282,5.0
3283,5.0
3284,6.0
3285,5.0
3286,6.0
3287,6.0
3288,6.0
3289,7.0
3290,8.0
3291,6.0
3292,6.0
3293,7.0
3294,6.0
3295,5.0
3296,5.0
3297,7.0
3298,7.0
3299,5.0
3300,6.0
3301,5.0
3302,6.0
3303,6.0
3304,6.0
3305,5.0
3306,8.0
3307,6.0
3308,8.0
3309,7.0
3310,6.0
3311,6.0
3312,6.0
3313,6.0
3314,5.0
3315,4.0
3316,7.0
3317,5.0
3318,6.0
3319,6.0
3320,6.0
3321,6.0
3322,6.0
3323,5.0
3324,6.0
3325,5.0
3326,6.0
3327,6.0
3328,6.0
3329,6.0
3330,5.0
3331,7.0
3332,6.0
3333,5.0
3334,6.0
3335,7.0
3336,3.0
3337,5.0
3338,6.0
3339,5.0
3340,6.0
3341,6.0
3342,6.0
3343,7.0
3344,6.0
3345,6.0
3346,5.0
3347,6.0
3348,4.0
3349,5.0
3350,7.0
3351,6.0
3352,5.0
3353,5.0
3354,6.0
3355,6.0
3356,6.0
3357,6.0
3358,6.0
3359,6.0
3360,5.0
3361,6.0
3362,5.0
3363,6.0
3364,6.0
3365,6.0
3366,6.0
3367,3.0
3368,6.0
3369,5.0
3370,6.0
3371,7.0
3372,6.0
3373,6.0
3374,5.0
3375,5.0
3376,7.0
3377,6.0
3378,7.0
3379,6.0
3380,8.0
3381,5.0
3382,6.0
3383,8.0
3384,7.0
3385,6.0
3386,5.0
3387,5.0
3388,5.0
3389,7.0
3390,5.0
3391,4.0
3392,5.0
3393,6.0
3394,8.0
3395,5.0
3396,6.0
3397,5.0
3398,5.0
3399,7.0
3400,7.0
3401,5.0
3402,7.0
3403,6.0
3404,5.0
3405,7.0
3406,6.0
3407,4.0
3408,6.0
3409,8.0
3410,6.0
3411,6.0
3412,5.0
3413,6.0
3414,7.0
3415,7.0
3416,6.0
3417,6.0
3418,6.0
3419,6.0
3420,6.0
3421,6.0
3422,5.0
3423,5.0
3424,6.0
3425,5.0
3426,6.0
3427,6.0
3428,6.0
3429,7.0
3430,7.0
3431,7.0
3432,5.0
3433,5.0
3434,5.0
3435,6.0
3436,5.0
3437,5.0
3438,7.0
3439,6.0
3440,6.0
3441,3.0
3442,6.0
3443,5.0
3444,6.0
3445,7.0
3446,7.0
3447,7.0
3448,7.0
3449,6.0
3450,6.0
3451,6.0
3452,4.0
3453,6.0
3454,6.0
3455,5.0
3456,5.0
3457,6.0
3458,6.0
3459,7.0
3460,5.0
3461,7.0
3462,7.0
3463,5.0
3464,6.0
3465,5.0
3466,6.0
3467,6.0
3468,6.0
3469,7.0
3470,5.0
3471,6.0
3472,5.0
3473,7.0
3474,5.0
3475,6.0
3476,6.0
3477,6.0
3478,6.0
3479,6.0
3480,7.0
3481,6.0
3482,6.0
3483,6.0
3484,6.0
3485,5.0
3486,6.0
3487,7.0
3488,4.0
3489,7.0
3490,5.0
3491,5.0
3492,6.0
3493,6.0
3494,6.0
3495,5.0
3496,6.0
3497,6.0
3498,8.0
3499,6.0
3500,6.0
3501,5.0
3502,6.0
3503,6.0
3504,7.0
3505,7.0
3506,4.0
3507,6.0
3508,6.0
3509,6.0
3510,6.0
3511,6.0
3512,5.0
3513,6.0
3514,7.0
3515,6.0
3516,6.0
3517,6.0
3518,7.0
3519,5.0
3520,6.0
3521,5.0
3522,5.0
3523,5.0
3524,7.0
3525,6.0
3526,6.0
3527,6.0
3528,5.0
3529,6.0
3530,5.0
3531,6.0
3532,6.0
3533,5.0
3534,6.0
3535,5.0
3536,5.0
3537,6.0
3538,6.0
3539,5.0
3540,6.0
3541,5.0
3542,6.0
3543,5.0
3544,4.0
3545,6.0
3546,5.0
3547,5.0
3548,7.0
3549,5.0
3550,5.0
3551,5.0
3552,6.0
3553,6.0
3554,5.0
3555,5.0
3556,6.0
3557,5.0
3558,5.0
3559,7.0
3560,6.0
3561,5.0
3562,6.0
3563,5.0
3564,6.0
3565,5.0
3566,7.0
3567,7.0
3568,6.0
3569,6.0
3570,6.0
3571,5.0
3572,5.0
3573,7.0
3574,6.0
3575,7.0
3576,5.0
3577,6.0
3578,6.0
3579,6.0
3580,5.0
3581,6.0
3582,6.0
3583,5.0
3584,5.0
3585,6.0
3586,7.0
3587,8.0
3588,5.0
3589,6.0
3590,8.0
3591,6.0
3592,6.0
3593,4.0
3594,6.0
3595,6.0
3596,6.0
3597,3.0
3598,5.0
3599,6.0
3600,5.0
3601,7.0
3602,5.0
3603,6.0
3604,7.0
3605,7.0
3606,6.0
3607,7.0
3608,6.0
3609,6.0
3610,5.0
3611,6.0
3612,7.0
3613,7.0
3614,6.0
3615,5.0
3616,5.0
3617,5.0
3618,6.0
3619,5.0
3620,6.0
3621,6.0
3622,5.0
3623,5.0
3624,6.0
3625,6.0
3626,6.0
3627,6.0
3628,5.0
3629,5.0
3630,6.0
3631,6.0
3632,6.0
3633,6.0
3634,6.0
3635,6.0
3636,6.0
3637,7.0
3638,5.0
3639,6.0
3640,7.0
3641,5.0
3642,4.0
3643,6.0
3644,6.0
3645,5.0
3646,6.0
3647,6.0
3648,5.0
3649,6.0
3650,5.0
3651,6.0
3652,5.0
3653,5.0
3654,6.0
3655,5.0
3656,5.0
3657,6.0
3658,6.0
3659,6.0
3660,7.0
3661,5.0
3662,5.0
3663,6.0
3664,5.0
3665,6.0
3666,5.0
3667,6.0
3668,6.0
3669,7.0
3670,6.0
3671,7.0
3672,5.0
3673,8.0
3674,7.0
3675,6.0
3676,5.0
3677,5.0
3678,7.0
3679,6.0
3680,8.0
3681,6.0
3682,7.0
3683,5.0
3684,6.0
3685,5.0
3686,6.0
3687,7.0
3688,4.0
3689,6.0
3690,6.0
3691,6.0
3692,5.0
3693,6.0
3694,4.0
3695,5.0
3696,6.0
3697,5.0
3698,6.0
3699,5.0
3700,6.0
3701,7.0
3702,5.0
3703,6.0
3704,7.0
3705,6.0
3706,6.0
3707,6.0
3708,5.0
3709,6.0
3710,7.0
3711,7.0
3712,7.0
3713,6.0
3714,6.0
3715,5.0
3716,7.0
3717,6.0
3718,6.0
3719,6.0
3720,6.0
3721,5.0
3722,6.0
3723,6.0
3724,7.0
3725,6.0
3726,5.0
3727,6.0
3728,7.0
3729,5.0
3730,4.0
3731,6.0
3732,6.0
3733,5.0
3734,6.0
3735,4.0
3736,5.0
3737,6.0
3738,5.0
3739,8.0
3740,6.0
3741,6.0
3742,7.0
3743,6.0
3744,5.0
3745,6.0
3746,7.0
3747,9.0
3748,6.0
3749,5.0
3750,5.0
3751,6.0
3752,6.0
3753,5.0
3754,5.0
3755,6.0
3756,7.0
3757,5.0
3758,5.0
3759,5.0
3760,8.0
3761,5.0
3762,5.0
3763,7.0
3764,6.0
3765,6.0
3766,8.0
3767,5.0
3768,5.0
3769,5.0
3770,6.0
3771,5.0
3772,6.0
3773,5.0
3774,5.0
3775,5.0
3776,6.0
3777,6.0
3778,6.0
3779,5.0
3780,6.0
3781,5.0
3782,6.0
3783,7.0
3784,6.0
3785,6.0
3786,6.0
3787,6.0
3788,6.0
3789,6.0
3790,5.0
3791,6.0
3792,5.0
3793,8.0
3794,6.0
3795,8.0
3796,7.0
3797,5.0
3798,7.0
3799,6.0
3800,6.0
3801,5.0
3802,7.0
3803,6.0
3804,6.0
3805,5.0
3806,5.0
3807,5.0
3808,6.0
3809,5.0
3810,7.0
3811,6.0
3812,6.0
3813,6.0
3814,6.0
3815,5.0
3816,5.0
3817,6.0
3818,6.0
3819,5.0
3820,5.0
3821,5.0
3822,5.0
3823,5.0
3824,7.0
3825,5.0
3826,7.0
3827,6.0
3828,5.0
3829,5.0
3830,6.0
3831,5.0
3832,6.0
3833,6.0
3834,6.0
3835,6.0
3836,6.0
3837,7.0
3838,6.0
3839,6.0
3840,5.0
3841,6.0
3842,6.0
3843,5.0
3844,6.0
3845,6.0
3846,6.0
3847,5.0
3848,8.0
3849,7.0
3850,5.0
3851,5.0
3852,5.0
3853,7.0
3854,6.0
3855,6.0
3856,6.0
3857,6.0
3858,5.0
3859,5.0
3860,5.0
3861,6.0
3862,6.0
3863,6.0
3864,6.0
3865,6.0
3866,7.0
3867,6.0
3868,6.0
3869,5.0
3870,6.0
3871,8.0
3872,5.0
3873,7.0
3874,5.0
3875,6.0
3876,7.0
3877,8.0
3878,6.0
3879,5.0
3880,4.0
3881,6.0
3882,6.0
3883,5.0
3884,6.0
3885,4.0
3886,7.0
3887,6.0
3888,5.0
3889,8.0
3890,7.0
3891,8.0
3892,6.0
3893,5.0
3894,6.0
3895,5.0
3896,7.0
3897,5.0
3898,6.0
3899,7.0
3900,5.0
3901,5.0
3902,6.0
3903,6.0
3904,5.0
3905,7.0
3906,6.0
3907,6.0
3908,5.0
3909,6.0
3910,7.0
3911,5.0
3912,6.0
3913,6.0
3914,6.0
3915,6.0
3916,6.0
3917,5.0
3918,4.0
3919,6.0
3920,6.0
3921,5.0
3922,5.0
3923,6.0
3924,5.0
3925,6.0
3926,6.0
3927,6.0
3928,6.0
3929,5.0
3930,6.0
3931,5.0
3932,6.0
3933,7.0
3934,5.0
3935,5.0
3936,8.0
3937,5.0
3938,6.0
3939,5.0
3940,6.0
3941,6.0
3942,6.0
3943,5.0
3944,8.0
3945,6.0
3946,6.0
3947,7.0
3948,5.0
3949,5.0
3950,5.0
3951,4.0
3952,6.0
3953,5.0
3954,7.0
3955,5.0
3956,5.0
3957,6.0
3958,4.0
3959,7.0
3960,5.0
3961,7.0
3962,5.0
3963,8.0
3964,4.0
3965,6.0
3966,5.0
3967,6.0
3968,6.0
3969,7.0
3970,5.0
3971,6.0
3972,7.0
3973,5.0
3974,5.0
3975,6.0
3976,5.0
3977,6.0
3978,6.0
3979,6.0
3980,5.0
3981,6.0
3982,5.0
3983,5.0
3984,6.0
3985,5.0
3986,6.0
3987,5.0
3988,8.0
3989,7.0
3990,7.0
3991,6.0
3992,5.0
3993,7.0
3994,6.0
3995,7.0
3996,5.0
3997,6.0
3998,5.0
3999,6.0
4000,7.0
4001,4.0
4002,7.0
4003,6.0
4004,5.0
4005,6.0
4006,6.0
4007,6.0
4008,5.0
4009,6.0
4010,5.0
4011,5.0
4012,7.0
4013,6.0
4014,6.0
4015,8.0
4016,5.0
4017,6.0
4018,6.0
4019,5.0
4020,6.0
4021,6.0
4022,6.0
4023,7.0
4024,5.0
4025,6.0
4026,7.0
4027,6.0
4028,5.0
4029,4.0
4030,7.0
4031,5.0
4032,6.0
4033,6.0
4034,5.0
4035,6.0
4036,5.0
4037,5.0
4038,5.0
4039,5.0
4040,4.0
4041,5.0
4042,5.0
4043,6.0
4044,6.0
4045,6.0
4046,5.0
4047,4.0
4048,6.0
4049,5.0
4050,6.0
4051,5.0
4052,7.0
4053,6.0
4054,5.0
4055,6.0
4056,7.0
4057,6.0
4058,4.0
4059,6.0
4060,5.0
4061,5.0
4062,5.0
4063,7.0
4064,5.0
4065,6.0
4066,7.0
4067,7.0
4068,7.0
4069,6.0
4070,5.0
4071,6.0
4072,5.0
4073,6.0
4074,7.0
4075,5.0
4076,5.0
4077,7.0
4078,4.0
4079,5.0
4080,5.0
4081,8.0
4082,6.0
4083,6.0
4084,7.0
4085,6.0
4086,7.0
4087,7.0
4088,6.0
4089,6.0
4090,6.0
4091,6.0
4092,5.0
4093,7.0
4094,6.0
4095,6.0
4096,6.0
4097,6.0
4098,5.0
4099,5.0
4100,5.0
4101,6.0
4102,7.0
4103,5.0
4104,5.0
4105,5.0
4106,6.0
4107,6.0
4108,5.0
4109,6.0
4110,7.0
4111,5.0
4112,7.0
4113,6.0
4114,5.0
4115,6.0
4116,6.0
4117,6.0
4118,6.0
4119,6.0
4120,5.0
4121,7.0
4122,6.0
4123,5.0
4124,7.0
4125,6.0
4126,7.0
4127,6.0
4128,5.0
4129,6.0
4130,6.0
4131,6.0
4132,7.0
4133,5.0
4134,5.0
4135,6.0
4136,5.0
4137,7.0
4138,5.0
4139,6.0
4140,6.0
